Index,SMILES,ER Binding True,CERAPP ER Binding Consensus,HC ER Binding RF,ER Agonist True,CERAPP ER Agonist Consensus,HC ER Agnoist RF,ER Antagonist True,CERAPP ER Antagonist Consensus,HC ER Antagonist RF
5788,CC(=O)OCC(=O)C1(CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OC(=O)CCC,0,0,1,0,0,1,0,0,0
5789,CCN(CCC#N)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
5790,CC1=C(C=C(C(O)=C1)C(C)(C)C)C(C)(C)C,,,,,,,1,1,1
5791,CCO[Si](CCCN)(OCC)OCC,0,0,0,0,0,0,0,0,0
5792,CCC(=O)OC(=O)CC,0,0,0,0,0,0,0,0,0
5793,CCCCNC(=O)OCC#CI,,,,0,0,0,,,
5794,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,0,0,0,0,0,0,0,0,1
5795,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,,,,0,0,0,0,0,1
5796,CN(CC1=CC=CC=C1)CC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
5797,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2(C)O,,,,1,,1,0,,1
5798,FC(F)(F)C1=C(C=CC=C1)N1C=CN=C1,0,0,0,0,0,0,0,0,0
5799,NC1=CC(N)=CC=C1,,,,0,0,0,0,0,0
5800,CC(C)(C)C(Br)C(O)=NC(C)(C)C1=CC=CC=C1,,,,1,,1,,,
5801,CC12CCC3C(C1CCC2(O)C#C)C(C)CC1CC(=O)CCC=13,1,1,1,1,1,1,0,1,1
5802,CCN(CC)CC1=NC=CN1C1=CC=C(C=C1C(=O)C1=CC=CC=C1Cl)[N+]([O-])=O,0,0,0,0,0,0,0,0,1
5803,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,0,1,1,0,0,1,0,1,1
5804,CN1CC(CC2C1Cc1c[n](C)c3cccc2c13)CNC(=O)OCc1ccccc1,0,0,0,0,0,0,0,0,1
5805,CCN(CC)CCNC(=O)C1C(C)=NC(C=C2C(=O)NC3=CC=C(F)C=C23)=C1C,,,,0,0,0,,,
5806,CCOC(=O)NC1=CC(OC(=O)NC2=CC=CC=C2)=CC=C1,,,,,,,0,0,1
5807,CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=C(C=C1)N(C)C,0,0,1,0,0,0,0,0,1
5808,OP(O)(=O)CN1C(=O)C(=O)NC2=CC(=C(C=C12)N1CCOCC1)C(F)(F)F,0,0,0,0,0,0,0,0,1
5809,COC1(NC(=O)Cc2ccc[s]2)C2SCC(COC(N)=O)=C(C(O)=O)N2C1=O,0,0,0,0,0,,0,0,
5810,CC1C(NC(=O)C(=NOC(C)(C)C(O)=O)c2c[s]c(N)[n]2)C(=O)N1S(O)(=O)=O,0,0,,0,0,0,0,0,
5811,S=C1NC(=S)NC(=S)N1,0,0,,0,0,,0,0,
5812,COC1=CC(=CC(OC)=C1OC)C(=O)N1CCCCCCC1,0,0,0,0,0,0,0,0,1
5813,NC1=NC(=S)NN1,0,0,0,0,0,,0,0,
5814,Oc1cc2C3c4ccc(O)c(O)c4OCC3(O)Cc2cc1O,0,1,1,0,1,1,0,1,1
5815,ClC1=C(Cl)C(Cl)=C(Cl)S1,0,0,0,0,0,0,0,0,0
5816,CCCOC(=O)NCCCN(C)C,0,0,0,0,0,0,0,0,0
5817,CC1=CC=CC2=CC=CC(C)=C12,,,,1,0,1,,,
5818,CCC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,0,0,0,0,0,0,0,0,0
5819,CC1COc2c3c(cc(F)c2C2(N)CC2)C(=O)C(=CN31)C(O)=O,0,0,,0,0,,0,0,
5820,FC(F)(F)OC1=CC=C(NC(=O)NC(=O)C2=CC=CC=C2Cl)C=C1,0,0,0,0,0,0,0,0,1
5821,CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1,,,,,,,0,0,0
5822,CCCCCCOC(=O)CCC,0,0,0,0,0,0,0,0,0
5823,CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1,0,0,0,0,0,0,0,0,1
5824,NC1=NC(=O)N(C=N1)C1CC(O)C(CO)O1,0,0,0,0,0,0,0,0,0
5825,COC(=O)C(N)Cc1ccc(O)c(O)c1,0,0,0,0,0,0,0,0,0
5826,CCC(O)=O,0,0,0,0,0,0,0,0,0
5827,CCCCCCCCCCCC1=CC=CC=C1,0,0,0,0,0,1,0,0,1
5828,OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,0,0,0,0,0,0,0,0,0
5829,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O,0,0,0,0,0,0,0,0,0
5830,CCOC(=O)C1=CN=CC=C1,0,0,0,0,0,0,0,0,0
5831,C1CCC(CC1)NC1CCCCC1,1,1,0,,,,0,1,0
5832,ClC1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C=CC=C1,,,,1,0,1,,,
5833,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,0,0,0,0,0,1,0,0,1
5834,CC1(NC(=O)C2CN(C)C3Cc4c[nH]c5cccc(c45)C3=C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,,,,0,0,,0,0,
5835,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
5836,OC1CCCC1,0,0,0,0,0,0,0,0,0
5837,OC(=O)CNC(=O)C1=CC=C(C=C1)[N+]([O-])=O,,,,,,,0,0,0
5838,C(COC1=CC=CC=C1)OC1=CC=CC=C1,,,,,,,0,0,0
5839,CC1=C(C=CC=C1Cl)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
5840,CCSC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(C)CC2)C=C1,0,0,1,0,0,0,0,0,1
5841,COC1=C(OC)C=C2C(NC(C)=C2CCN2CCN(CC2)C2=CC=CC=C2)=C1,0,0,1,0,0,0,0,0,1
5842,CC(C)CCOCC(=O)OCC=C,0,0,0,0,0,0,0,0,0
5843,COC1CCC=CO1,0,0,0,0,0,0,0,0,0
5844,C1CCC2=NC=CN=C2C1,0,0,0,0,0,0,0,0,0
5845,CO[Si](CCCOC(=O)C(C)=C)(OC)OC,0,0,0,0,0,0,0,0,0
5846,CC(C)CCCCCCCCCCCCCCC(O)=O,0,0,0,0,0,0,0,0,0
5847,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,0,0,,0,0,,0,0,
5848,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,1,0,1,0,0,0,1,0,1
5849,C1CCCCC1,0,0,0,0,0,0,0,0,0
5850,CC1=C(C=CC(=C1)C(O)=O)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
5851,Cc1[n]c([s]c1CC(O)=O)SCC1CSC2C(NC(=O)C(=NOC)c3c[s]c(N)[n]3)C(=O)N2C=1C(O)=O,0,,,0,,,0,,
5852,CS(=O)(=O)c1ccc(cc1Cl)C(CC1CC(=O)CC1)C(=O)Nc1c[n]cc[n]1,0,0,0,0,0,0,0,0,1
5853,COC1=CC(=O)OC(C1)C=CC1=CC=CC=C1,0,0,0,0,0,1,0,0,0
5854,OC1=CC=C(C(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=C1O,,,,0,1,,,,
5855,OC(C1CCCCN1)c1cc([n]c2c(cccc21)C(F)(F)F)C(F)(F)F,,,,1,0,1,,,
5856,CC(=C)CS(O)(=O)=O,0,0,0,0,0,0,0,0,0
5857,CNC(=O)OC1=CC=CC2=C1OC(C)(C)O2,0,0,0,0,0,0,0,0,0
5858,FC1=C(F)C(F)=C(Br)C(F)=C1F,0,0,0,0,0,0,0,0,0
5859,CCC(Cl)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
5860,ClC(Cl)(Cl)C1=CC=CC=C1,,,,,,,0,0,0
5861,CC1=CC=CC(NC2=NC=CC=C2C(O)=O)=C1C,0,0,0,0,0,0,0,0,0
5862,NC1CC(NC(=O)C(O)CCN)C(O)C(OC2OC(CO)C(O)C2O)C1OC1OC(CN)C(O)C(O)C1N,0,0,,0,0,,0,0,
5863,CCCCCC(O)C=CC1C(CC=CCCCC(O)=O)C(=O)CC1O,0,,0,0,,0,0,,0
5864,COP(Cl)(=S)OC,0,0,0,0,0,0,0,0,0
5865,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C1=CC=CC=C1)C1=CC=CC=C1,1,1,,0,0,0,1,0,1
5866,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,0,0,0,0,0,0,0,0,0
5867,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,,,,,,,0,0,
5868,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,1
5869,CC(C)(C)NC(=O)C=C,0,0,0,0,0,0,0,0,0
5870,CNCC1=CC=C(NC(=O)C2=CNC3=C2C(=O)CCC3)C=C1,0,0,0,0,0,0,0,0,0
5871,NC(=O)CC1=C2C=CC=CC2=CC=C1,0,0,0,0,0,1,0,0,0
5872,[O-][N+](=O)C1=CC2=C(C=C1)C1=C(C2)C=CC=C1,,,,,,,0,0,0
5873,CCCCCCCCCCCCCO,,,,,,,0,0,0
5874,ClC(=O)OCCOCCOC(Cl)=O,0,0,0,0,0,0,0,0,0
5875,CC(=O)OC12C(O)C(OC)C3(O)CC(C1C3OC(=O)c1ccccc1)C13C4C2C(OC)C1C(CN4CC)(COC)C(O)CC3OC,0,0,,0,0,,0,0,
5876,O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,0,0,0,0,0,0,0,0,0
5877,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,0,0,0,0,0,0,0,0,0
5878,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,,,,0,0,0,,,
5879,OC1=C(Cl)C=CC(Cl)=C1Cl,,,,0,0,0,0,0,1
5880,[H]C12CCC([H])(CC(C1)OC(=O)C(CCC)CCC)[N+]2(C)C,0,0,0,0,0,0,0,0,1
5881,CCCCC(Cl)=O,0,0,0,0,0,0,0,0,0
5882,CC12C=CC(=O)C=C1CCC1C3CC(OC(C)=O)C(O)(C(=O)COC(C)=O)C3(C)CC(O)C21F,0,1,,0,1,1,0,1,0
5883,OC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12,0,0,1,0,0,1,0,0,0
5884,CC1C(SC(=O)N1C(=O)NC1CCCCC1)c1ccc(Cl)cc1,,,,0,0,0,1,0,1
5885,Oc1cc2OC(=O)C=Cc2cc1OC1OC(CO)C(O)C(O)C1O,,,,,,,0,0,0
5886,COC(=O)C1C(C(C(=O)OC2CN(Cc3ccccc3)CC2)=C(C)N=C1C)c1cc(ccc1)[N+]([O-])=O,,,,0,0,,,,
5887,CCC(C)COC(C)=O,0,0,0,0,0,0,0,0,0
5888,CC(C)(C)N(CCO)CCO,0,0,0,0,0,0,0,0,0
5889,O=C1CCCC2=C1C=CC=C2,0,1,0,0,0,1,0,1,0
5890,CC1=C(SC2=CC=NC=C2)C2=C(C=C1)N=C(N)NC2=O,0,0,0,0,0,0,0,0,0
5891,CC(C)(CS(O)(=O)=O)NC(=O)C=C,0,0,0,0,0,0,0,0,0
5892,CC1=CC=C(C=C1)C(C)(C)C1=CC=C(C)C=C1,0,1,1,0,1,1,0,0,0
5893,CCOC(=O)CC1=CC=CC2=C1C=CC=C2,0,0,0,0,0,1,0,0,0
5894,CNC1=CC=C(C=C1)[N+]([O-])=O,,,,,,,0,0,0
5895,OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,0,0,1,0,0,1,0,0,0
5896,FC(F)(F)C1=CC=C(Cl)C(Cl)=C1,,,,0,0,0,0,0,0
5897,OCCOCCOC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)C=CC=C1,0,0,0,0,0,0,0,0,1
5898,Cc1ccc(cc1)S(=O)(=O)NC(=O)NC(C)Cc1ccccc1,0,0,0,0,0,0,0,0,0
5899,CC(C)CCOC(=O)CC(C)C,0,0,0,0,0,0,0,0,0
5900,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,0,0,0,0,0,0,0,0,1
5901,CCCCCCCCCCCCCCCC(=O)OCC,0,0,0,0,0,0,0,0,1
5902,CC1(C)CC(CC(C)(C)N1)OC(=O)CCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1,0,0,,0,0,,0,0,
5903,C[N+](C)(C)CC(O)CCl,,,,0,0,0,,,
5904,CCOP(=S)(OCC)OP(=S)(OCC)OCC,0,1,,0,0,,0,1,
5905,CC(=O)OCC1CSC2C(NC(=O)Cc3ccc[s]3)C(=O)N2C=1C(O)=O,,,,1,0,0,0,0,0
5906,NC1=CC=C(O)C(N)=C1,0,0,0,0,0,0,0,0,0
5907,CC(=O)C=Cc1cc2OCOc2cc1,,,,0,,0,,,
5908,CCN(CC)C(=S)SCC(Cl)=C,0,0,0,0,0,0,0,0,0
5909,NC1=CC(=CC=C1)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
5910,CC(C)(OC1=CC=C(C=C1)C1CCCC2=C1C=CC=C2)C(O)=O,,,,,,,0,1,1
5911,NC1=C2C=CC=CC2=NC2=CC=CC=C12,1,0,1,1,0,1,,,
5912,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2,0,0,0,0,0,0,0,0,1
5913,O=C1NC(=O)C2=CC=CC3=C2C1=CC=C3,0,0,0,0,0,0,0,0,0
5914,CC1C(=O)C=CC2(C)CCC3C(OC(=O)C3C)C2=1,0,0,0,0,0,1,0,0,0
5915,CCC=CCCCCCO,0,0,0,0,0,0,0,0,0
5916,C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,,,,,,,0,1,0
5917,CC1CCC(C=C(C)C(O)=O)C2C1C(O)CC=2C,0,,0,0,,1,0,,0
5918,CC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC(C)C)C(C)O3)C(C2O)N(C)C)C1OC,0,,0,0,,0,0,,1
5919,COCCl,0,0,0,0,0,0,0,0,0
5920,ClC1=CC(Cl)=CC(Cl)=C1,,,,0,0,0,0,0,0
5921,OC(CN1CCCCC1)c1cc(o[n]1)-c1ccccc1,0,0,0,0,0,0,0,0,0
5922,CCCCP(C)(CCCC)CCCC,0,0,0,0,0,0,0,0,0
5923,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
5924,CCCCCCC(O)CC=CCCCCCCCC(=O)OC,0,,0,0,,0,0,,1
5925,O=C1NC(=O)C2=C1C=CC=C2,0,0,0,0,0,0,0,0,0
5926,COC1=C(OCC(O)CN2CCN(CC(=O)NC3=C(C)C=CC=C3C)CC2)C=CC=C1,0,0,0,0,0,0,0,0,1
5927,Nc1ccc(cc1)[As](O)(O)=O,0,,0,0,,0,0,,0
5928,CCN(CC#N)C1=CC(C)=CC=C1,0,0,0,0,0,0,0,0,0
5929,ClC1=CC=C(C=C1)C1=C(Cl)C(Cl)=C(Cl)C=C1,,,,1,0,1,,,
5930,CC(=O)OC1=C(CCl)C=C(C=C1)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
5931,CCOC(=O)Nc1c[n+]([n]o1)N1CCOCC1,0,0,0,0,0,0,0,0,0
5932,COC1=CC=C(C=CC2=CC(OC)=CC(=O)O2)C=C1,0,0,1,0,0,1,0,0,0
5933,CCC(=O)OC(CC1=CC=CC=C1)(C(C)CN(C)C)C1=CC=CC=C1,0,0,0,0,0,0,0,0,1
5934,CCOP(=S)(OCC)SCSC(C)(C)C,,,,,,,0,1,
5935,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,0,0,0,0,0,0,0,0,0
5936,CC1=CC=C(C=C1)C(C)(C)O,0,0,0,0,0,0,0,0,0
5937,C=CC(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0
5938,CC1=CNC=N1,0,0,0,0,0,0,0,0,0
5939,CCOC(=O)C=CC(O)=O,0,,0,0,,0,0,,0
5940,N=C1C(NCC=CCOc2cc(CN3CCCCC3)cc[n]2)C(=O)C1=O,0,0,0,0,0,0,0,0,0
5941,COC1=C(C=CC(=C1)S(C)=O)C1=NC2=C(N1)C=CC=N2,0,0,0,0,0,0,0,0,1
5942,CC(=C)C1CCC(C)=CC1,0,0,0,0,0,0,0,0,0
5943,OC(=O)CCC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
5944,COC(Cl)=O,0,0,0,0,0,0,0,0,0
5945,CCC=CCC1=C(C)CCC1=O,0,0,0,0,0,0,0,0,0
5946,CC(C)(O)C(=O)C1=CC=CC=C1,0,0,0,0,0,0,0,0,0
5947,CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,,,,,,,0,1,1
5948,COC(=O)C1=C(CS(=O)(=O)NC(=O)NC2=NC(OC)=CC(OC)=N2)C=CC=C1,,,,0,0,0,0,0,0
5949,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0,0,,0,0,,0,0,
5950,CCCCCCC(CO)CCCC,0,0,0,0,0,0,0,0,0
5951,[O-][N+](=O)c1cc(ccc1O)[As](O)(O)=O,0,0,0,0,,0,0,,0
5952,CC1=C(C(=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,0,0,0,0,0,0,0,0,1
5953,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,0,0,0,0,0,0,0,0,1
5954,FC(COC1=CC2=C(C=C1)C1=C(N2)C=CC=C1)=C1CN2CCC1CC2,,,,0,0,0,,,
5955,OCCNCC1=CC=CC=C1,,,,,,,0,0,0
5956,CCCC(C)=O,0,0,0,0,0,0,0,0,0
5957,CCCCC1=CC2=C(C=CC=C2)C(OCCN(C)C)=N1,0,1,0,0,0,0,0,0,1
5958,ClC(Cl)(Cl)Br,0,0,0,0,0,0,0,0,0
5959,NC(=O)C1CCCN1C(=O)C(Cc1c[n]c[nH]1)NC(=O)C1CCC(=O)N1,0,0,0,0,0,0,0,0,0
5960,COCCO,0,0,0,0,0,0,0,0,0
5961,NCCS(O)(=O)=O,0,0,0,0,0,0,0,0,0
5962,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,,,,0,1,1,0,1,0
5963,NC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1,,,,,,,0,1,0
5964,CC1=CC2=C(NCCC2)C=C1,0,0,0,0,0,0,0,0,0
5965,CC1CCC2CC1C2(C)C,,,,,,,0,0,0
5966,COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(OCCCl)C=CC=C2)=N1,,,,,,,0,0,0
5967,CC1=CC(O)=C(C=C1)C(C)(C)C,0,1,1,0,1,1,0,1,0
5968,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(Cl)N=N1,0,0,0,0,0,0,0,0,0
5969,CN1C(C)C(=NC(C)C)C(=O)N1c1ccccc1,0,0,,0,0,,0,0,
5970,NC(=O)N=NC(N)=O,0,0,0,0,0,0,0,0,0
5971,NC1=CC=C(NC(=O)C2=CC=C(N)C=C2)C=C1,0,0,0,0,0,0,0,0,0
5972,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1,0,0,0,0,0,0,0,0,0
5973,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(O)=O)C1=O,,,,,,,0,0,0
5974,COC1=CC=C(COC=O)C=C1,0,0,0,0,0,0,0,0,0
5975,OC(=O)C1=CC=C(C=C1)S(=O)(=O)N(Cl)Cl,0,0,0,0,0,0,0,0,0
5976,NC(=O)NC(=O)CC1=CC=CC=C1,0,0,0,0,0,0,0,0,0
5977,FC(F)(F)C(=O)NC1=CC2=C(C=C1)C1=CC=CC=C1C2,0,0,0,0,0,1,0,0,1
5978,CC(C)COC(=O)C1=CC=C(O)C=C1,,,,1,1,1,0,1,0
5979,FC(F)(F)C1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,,,,0,0,1,1,0,1
5980,CNC1CCc2[nH]c3ccc(cc3c2C1)C(N)=O,0,0,0,0,0,0,0,0,0
5981,CN=C(C[N+]([O-])=O)NCCSCc1c[s]c(CN(C)C)[n]1,0,0,,0,0,0,0,0,0
5982,[O-][N+](=O)C1=CC=C2C(=O)NNC(=O)C2=C1,0,0,0,0,0,1,0,0,0
5983,OC1CC(OC1CO)N1C=C(I)C(=O)NC1=O,0,,0,0,,0,0,,0
5984,OC(=O)C1=CC=C(OCCN2C=CN=C2)C=C1,0,0,1,0,0,0,0,0,0
5985,COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC1=CC(OC)=C(OC)C=C1)(C#N)C(C)C,0,0,,0,0,,0,0,
5986,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2Cl)C=C1,,,,1,0,0,,,
5987,CCCC(=O)OCCC(C)CCC=C(C)C,0,0,0,0,0,0,0,0,0
5988,COC(=O)CCC[N+](C)(C)C,0,0,0,0,0,0,0,0,0
5989,NC1=NC(=O)N(C=C1F)C1CSC(CO)O1,0,0,0,0,0,0,0,0,0
5990,CCCCOC(=O)C(=O)NC1=CC(=CC=C1)C1=NN=NN1,0,0,0,0,0,0,0,0,0
5991,[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,0,0,0,0,0,0,0,0,0
5992,O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(C=C2)N2C(=O)C=CC2=O)C=C1,,,,0,0,0,,,
5993,CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,0,0,1,0,0,1,0,0,1
5994,N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,1,1,1,1,1,1,0,1,1
5995,COC1=CC=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1OC,,,,0,0,0,,,
5996,CC(O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I,0,0,,0,0,,0,0,
5997,N#CC1=CC=CC=C1C#N,0,0,0,0,0,0,0,0,0
5998,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,,,,,,,0,1,0
5999,COC(=O)C1=CC(Cl)=CC=C1,0,0,0,0,0,0,0,0,0
6000,COC(=O)CC(C(C)=O)C(=O)OC,0,0,0,0,0,0,0,0,0
6001,CC(=O)C1(O)Cc2c(C(C1)OC1CC(N)C(O)C(C)O1)c(O)c1c(C(=O)c3cccc(O)c3C1=O)c2O,1,0,,,,,,,
6002,O=C1CCCCCCCCCCCC(=O)OCCO1,0,0,0,0,0,0,0,0,0
6003,CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1,0,0,0,0,0,0,0,0,0
6004,OC(=O)C1=CC=C(Cl)C=C1,0,0,0,0,0,0,0,0,0
6005,CN(C)C(C)(C)CO,0,0,0,0,0,0,0,0,0
6006,CCCC1(CCC1)C(O)CC=CC1C(CCCCCCC(=O)OC)C(=O)CC1O,0,,0,0,,1,0,,1
6007,CN1CCN(CC1)C1CC2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,0,0,1,0,0,0,0,0,1
6008,CC(=O)C1=CC2=CC=CC=C2C=C1,0,0,0,0,0,1,0,0,0
6009,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0,0,,0,0,,0,0,
6010,CN(C)CCCN1C2=CC=CC=C2SC2=CC=C(C=C12)C(F)(F)F,,,,0,0,0,,,
6011,C1=CC2=C(C=C1)N=CC=N2,0,0,0,0,0,0,0,0,0
6012,O=C=NCC1CCCC(CN=C=O)C1,0,0,0,0,0,0,0,0,0
6013,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,,,,0,0,,0,0,
6014,CC1N=C(C)C(C(C=1C(=O)OC)c1ccccc1OC(F)F)C(=O)OC,0,0,1,0,0,1,0,0,1
6015,CCCCNC(=N)NC(N)=N,0,0,0,0,0,0,0,0,0
6016,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO,0,0,1,0,0,1,0,0,0
6017,CCCCOC(=O)C1=CC=CC=C1,,,,,,,0,0,0
6018,C[N+]1=C2C=C(N)C=CC2=CC2=C1C=C(N)C=C2,,,,0,0,1,,,
6019,CC(CCCC(C)(C)O)C=C,0,0,0,0,0,0,0,0,0
6020,Cc1[n][n](CC2CSC3C(NC(=O)C(=NOC)c4c[s]c(N)[n]4)C(=O)N3C=2C(O)=O)[n][n]1,0,,,0,,,0,,
6021,NC(N)=O,0,0,0,0,0,0,0,0,0
6022,COc1c(cc(cc1OC)C=CC(=O)N1CCN(CC(=O)N2CCCC2)CC1)OC,0,0,,0,0,,0,0,
6023,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,0,0,0,0,0,0,0,0,0
6024,OC(=O)C(Cl)(Cl)Br,0,0,0,0,0,0,0,0,0
6025,CC(C)(C)CC(C)(C)C1=C(O)C=CC=C1,1,1,1,1,1,1,1,1,0
6026,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,,,,1,0,,0,0,
6027,COC(=O)CCCC(=O)OC,0,0,0,0,0,0,0,0,0
6028,OS(=O)(=O)C1=CC=CC2=C1C=CC=C2S(O)(=O)=O,,,,,,,0,0,0
6029,[O-][N+](=O)c1cc(c(cc1)ON=Cc1cc(Br)c(O)c(Br)c1)[N+]([O-])=O,,,,0,,,,,
6030,COCCOC,0,0,0,0,0,0,0,0,0
6031,CCCCOC(=O)CCCCC(=O)OCCCC,,,,,,,0,0,0
6032,FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C1=CC=CC=N1,0,0,0,0,0,0,0,0,1
6033,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCCCC1,0,0,0,0,0,0,0,0,0
6034,CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
6035,CC1=CC(=CC=C1N)[N+]([O-])=O,0,0,0,0,0,0,0,0,0
6036,CC1CNCCC2=C1C=C(Cl)C=C2,0,0,0,0,0,0,0,0,0
6037,COC(=O)CC(=O)C(C)(C)C,0,0,0,0,0,0,0,0,0
6038,CCOC1=C(N)C=C(NC(C)=O)C=C1,0,0,0,0,0,0,0,0,0
6039,CCCCN1C=C[N+](C)=C1C,0,0,0,0,0,0,0,0,0
6040,C(OC1=CC=C(CC2=CC=C(OCC3CO3)C=C2)C=C1)C1CO1,0,0,1,0,0,1,0,0,1
6041,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,0,0,,0,0,,0,0,
6042,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,,,,1,0,,0,0,
6043,CCCCCCCCCCCCCCCC(=O)OC(C)C,0,0,0,0,0,0,0,0,1
6044,NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,0,1,,0,1,,0,1,
